site_id,tag,fg_declared,bg_declared,fg_composited,bg_composited,naive_cr,extended_cr,aa_naive,aa_extended,false_pos,false_neg
929,a,"rgb(0, 0, 0)","rgb(255, 204, 0)","rgb(0,0,0)","rgb(255,204,0)",13.89,13.89,1,1,0,0
929,div,"rgb(0, 0, 0)","rgb(0, 0, 0)","rgb(0,0,0)","rgb(0,0,0)",1,1,0,0,0,0
929,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
929,div,"rgb(0, 0, 0)","rgba(0, 0, 0, 0.3)","rgb(0,0,0)","rgb(179,179,179)",1,9.96,0,1,0,1
929,div,"rgb(0, 0, 0)","rgb(242, 242, 242)","rgb(0,0,0)","rgb(242,242,242)",18.76,18.76,1,1,0,0
929,button,"rgb(255, 255, 255)","rgb(0, 121, 188)","rgb(255,255,255)","rgb(0,121,188)",4.71,4.71,1,1,0,0
929,button,"rgb(0, 0, 0)","rgb(199, 199, 201)","rgb(0,0,0)","rgb(199,199,201)",12.44,12.44,1,1,0,0
930,div,"rgb(64, 64, 64)","rgb(255, 255, 255)","rgb(64,64,64)","rgb(255,255,255)",10.37,10.37,1,1,0,0
931,button,"rgb(7, 53, 144)","rgb(241, 201, 51)","rgb(7,53,144)","rgb(241,201,51)",6.84,6.84,1,1,0,0
931,button,"rgb(255, 255, 255)","rgba(255, 255, 255, 0.1)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
931,div,"rgb(46, 46, 46)","rgb(255, 255, 255)","rgb(46,46,46)","rgb(255,255,255)",13.58,13.58,1,1,0,0
931,a,"rgb(7, 53, 144)","rgb(255, 255, 255)","rgb(7,53,144)","rgb(255,255,255)",10.93,10.93,1,1,0,0
931,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
932,div,"rgb(11, 33, 74)","rgb(0, 8, 77)","rgb(11,33,74)","rgb(0,8,77)",1.17,1.17,0,0,0,0
932,div,"rgb(44, 51, 63)","rgb(249, 250, 251)","rgb(44,51,63)","rgb(249,250,251)",12.16,12.16,1,1,0,0
932,span,"rgb(255, 255, 255)","rgb(37, 96, 255)","rgb(255,255,255)","rgb(37,96,255)",5,5,1,1,0,0
932,a,"rgb(37, 96, 255)","rgba(37, 96, 255, 0.1)","rgb(37,96,255)","rgb(233,239,255)",1,4.36,0,0,0,0
932,div,"rgb(44, 51, 63)","rgba(37, 96, 255, 0.05)","rgb(44,51,63)","rgb(244,247,255)",2.54,11.86,0,1,0,1
932,div,"rgb(44, 51, 63)","rgb(255, 255, 255)","rgb(44,51,63)","rgb(255,255,255)",12.71,12.71,1,1,0,0
932,div,"rgb(44, 51, 63)","rgb(0, 0, 0)","rgb(44,51,63)","rgb(0,0,0)",1.65,1.65,0,0,0,0
932,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
932,div,"rgb(44, 51, 63)","rgb(37, 96, 255)","rgb(44,51,63)","rgb(37,96,255)",2.54,2.54,0,0,0,0
932,div,"rgb(255, 255, 255)","rgb(0, 61, 181)","rgb(255,255,255)","rgb(0,61,181)",8.99,8.99,1,1,0,0
932,a,"rgb(37, 96, 255)","rgb(255, 255, 255)","rgb(37,96,255)","rgb(255,255,255)",5,5,1,1,0,0
932,div,"rgb(44, 51, 63)","rgb(0, 41, 120)","rgb(44,51,63)","rgb(0,41,120)",1.04,1.04,0,0,0,0
932,button,"rgb(104, 182, 49)","rgb(240, 240, 240)","rgb(104,182,49)","rgb(240,240,240)",2.21,2.21,0,0,0,0
932,button,"rgb(29, 99, 237)","rgb(255, 255, 255)","rgb(29,99,237)","rgb(255,255,255)",5.17,5.17,1,1,0,0
932,button,"rgb(255, 255, 255)","rgb(29, 99, 237)","rgb(255,255,255)","rgb(29,99,237)",5.17,5.17,1,1,0,0
934,div,"rgb(127, 127, 127)","rgb(255, 255, 255)","rgb(127,127,127)","rgb(255,255,255)",4,4,0,0,0,0
934,button,"rgb(255, 255, 255)","rgb(244, 115, 33)","rgb(255,255,255)","rgb(244,115,33)",2.87,2.87,0,0,0,0
934,div,"rgb(73, 73, 73)","rgb(248, 249, 250)","rgb(73,73,73)","rgb(248,249,250)",8.54,8.54,1,1,0,0
934,div,"rgb(255, 255, 255)","rgb(248, 249, 250)","rgb(255,255,255)","rgb(248,249,250)",1.05,1.05,0,0,0,0
934,div,"rgb(255, 255, 255)","rgb(255, 255, 255)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
934,button,"rgb(255, 255, 255)","rgb(246, 97, 0)","rgb(255,255,255)","rgb(246,97,0)",3.17,3.17,0,0,0,0
934,a,"rgb(12, 106, 147)","rgb(248, 249, 250)","rgb(12,106,147)","rgb(248,249,250)",5.69,5.69,1,1,0,0
934,button,"rgb(244, 115, 33)","rgb(248, 249, 250)","rgb(244,115,33)","rgb(248,249,250)",2.72,2.72,0,0,0,0
934,button,"rgb(0, 0, 0)","rgb(248, 249, 250)","rgb(0,0,0)","rgb(248,249,250)",19.92,19.92,1,1,0,0
934,div,"rgb(73, 73, 73)","rgb(255, 255, 255)","rgb(73,73,73)","rgb(255,255,255)",9,9,1,1,0,0
934,button,"rgb(255, 255, 255)","rgb(12, 106, 147)","rgb(255,255,255)","rgb(12,106,147)",6,6,1,1,0,0
934,button,"rgb(82, 82, 82)","rgb(255, 255, 255)","rgb(82,82,82)","rgb(255,255,255)",7.81,7.81,1,1,0,0
934,div,"rgb(73, 73, 73)","rgb(242, 249, 253)","rgb(73,73,73)","rgb(242,249,253)",8.46,8.46,1,1,0,0
934,div,"rgb(255, 255, 255)","rgb(4, 113, 161)","rgb(255,255,255)","rgb(4,113,161)",5.41,5.41,1,1,0,0
934,div,"rgb(255, 255, 255)","rgb(113, 180, 4)","rgb(255,255,255)","rgb(113,180,4)",2.55,2.55,0,0,0,0
934,a,"rgb(82, 82, 82)","rgb(201, 201, 201)","rgb(82,82,82)","rgb(201,201,201)",4.72,4.72,1,1,0,0
935,a,"rgb(255, 222, 156)","rgba(255, 255, 255, 0.08)","rgb(255,222,156)","rgb(255,255,255)",1.3,1.3,0,0,0,0
935,div,"rgb(0, 0, 0)","rgba(255, 255, 255, 0.08)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
935,div,"rgb(0, 0, 0)","rgb(20, 21, 23)","rgb(0,0,0)","rgb(20,21,23)",1.15,1.15,0,0,0,0
935,div,"rgb(0, 128, 255)","rgba(0, 128, 255, 0.15)","rgb(0,128,255)","rgb(217,236,255)",1,3.14,0,0,0,0
935,div,"rgb(234, 234, 234)","rgba(255, 255, 255, 0.1)","rgb(234,234,234)","rgb(255,255,255)",1.2,1.2,0,0,0,0
935,div,"rgb(255, 255, 255)","rgba(255, 255, 255, 0.1)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
935,div,"rgb(0, 0, 0)","rgb(29, 30, 32)","rgb(0,0,0)","rgb(29,30,32)",1.26,1.26,0,0,0,0
935,div,"rgb(255, 255, 255)","rgba(24, 25, 27, 0.6)","rgb(255,255,255)","rgb(116,117,118)",17.59,4.61,1,1,0,0
935,div,"rgba(255, 255, 255, 0.6)","rgba(24, 25, 27, 0.6)","rgb(200,200,200)","rgb(116,117,118)",17.59,2.75,1,0,1,0
935,div,"rgb(255, 221, 154)","rgba(24, 25, 27, 0.6)","rgb(255,221,154)","rgb(116,117,118)",13.45,3.53,1,0,1,0
935,div,"rgba(255, 255, 255, 0.6)","rgba(255, 255, 255, 0.04)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
937,div,"rgb(34, 34, 34)","rgb(247, 247, 247)","rgb(34,34,34)","rgb(247,247,247)",14.85,14.85,1,1,0,0
939,div,"rgb(33, 37, 41)","rgb(255, 255, 255)","rgb(33,37,41)","rgb(255,255,255)",15.43,15.43,1,1,0,0
939,button,"rgb(255, 255, 255)","rgb(255, 139, 0)","rgb(255,255,255)","rgb(255,139,0)",2.35,2.35,0,0,0,0
939,div,"rgb(33, 33, 33)","rgb(255, 255, 255)","rgb(33,33,33)","rgb(255,255,255)",16.1,16.1,1,1,0,0
939,div,"rgb(41, 60, 91)","rgb(237, 237, 237)","rgb(41,60,91)","rgb(237,237,237)",9.48,9.48,1,1,0,0
939,div,"rgb(33, 37, 41)","rgb(19, 19, 19)","rgb(33,37,41)","rgb(19,19,19)",1.2,1.2,0,0,0,0
939,div,"rgb(255, 255, 255)","rgb(19, 19, 19)","rgb(255,255,255)","rgb(19,19,19)",18.58,18.58,1,1,0,0
939,a,"rgb(255, 139, 0)","rgb(255, 255, 255)","rgb(255,139,0)","rgb(255,255,255)",2.35,2.35,0,0,0,0
939,div,"rgb(255, 255, 255)","rgb(38, 185, 97)","rgb(255,255,255)","rgb(38,185,97)",2.56,2.56,0,0,0,0
939,a,"rgb(255, 255, 255)","rgb(255, 189, 0)","rgb(255,255,255)","rgb(255,189,0)",1.68,1.68,0,0,0,0
939,div,"rgb(33, 37, 41)","rgb(255, 246, 235)","rgb(33,37,41)","rgb(255,246,235)",14.42,14.42,1,1,0,0
939,div,"rgb(33, 37, 41)","rgb(255, 139, 0)","rgb(33,37,41)","rgb(255,139,0)",6.57,6.57,1,1,0,0
939,div,"rgb(255, 255, 255)","rgba(255, 255, 255, 0.2)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
939,div,"rgb(255, 255, 255)","rgba(255, 246, 235, 0.2)","rgb(255,255,255)","rgb(255,253,251)",1.07,1.01,0,0,0,0
939,div,"rgb(33, 37, 41)","rgb(235, 235, 235)","rgb(33,37,41)","rgb(235,235,235)",12.94,12.94,1,1,0,0
939,div,"rgb(255, 255, 255)","rgb(255, 255, 255)","rgb(255,255,255)","rgb(255,255,255)",1,1,0,0,0,0
939,div,"rgb(89, 89, 89)","rgb(255, 255, 255)","rgb(89,89,89)","rgb(255,255,255)",7,7,1,1,0,0
939,div,"rgb(255, 139, 0)","rgb(255, 246, 235)","rgb(255,139,0)","rgb(255,246,235)",2.19,2.19,0,0,0,0
939,div,"rgb(255, 255, 255)","rgb(41, 22, 0)","rgb(255,255,255)","rgb(41,22,0)",17.37,17.37,1,1,0,0
939,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
940,div,"rgb(90, 90, 90)","rgb(255, 255, 255)","rgb(90,90,90)","rgb(255,255,255)",6.9,6.9,1,1,0,0
940,div,"rgb(0, 0, 0)","rgb(252, 253, 253)","rgb(0,0,0)","rgb(252,253,253)",20.61,20.61,1,1,0,0
940,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
940,span,"rgb(34, 34, 34)","rgb(233, 233, 233)","rgb(34,34,34)","rgb(233,233,233)",13.1,13.1,1,1,0,0
940,span,"rgb(0, 0, 0)","rgb(255, 210, 68)","rgb(0,0,0)","rgb(255,210,68)",14.55,14.55,1,1,0,0
940,div,"rgb(255, 255, 255)","rgb(66, 80, 95)","rgb(255,255,255)","rgb(66,80,95)",8.25,8.25,1,1,0,0
940,a,"rgb(255, 255, 255)","rgb(75, 136, 202)","rgb(255,255,255)","rgb(75,136,202)",3.7,3.7,0,0,0,0
940,div,"rgb(51, 51, 51)","rgb(255, 255, 255)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
940,button,"rgb(255, 255, 255)","rgb(49, 91, 136)","rgb(255,255,255)","rgb(49,91,136)",7.04,7.04,1,1,0,0
941,button,"rgb(255, 255, 255)","rgb(235, 0, 0)","rgb(255,255,255)","rgb(235,0,0)",4.63,4.63,1,1,0,0
941,button,"rgb(255, 255, 255)","rgb(34, 35, 35)","rgb(255,255,255)","rgb(34,35,35)",15.76,15.76,1,1,0,0
941,div,"rgb(51, 51, 51)","rgba(255, 255, 255, 0.92)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
941,section,"rgb(255, 255, 255)","rgb(22, 19, 72)","rgb(255,255,255)","rgb(22,19,72)",17.2,17.2,1,1,0,0
941,a,"rgb(235, 0, 0)","rgb(255, 255, 255)","rgb(235,0,0)","rgb(255,255,255)",4.63,4.63,1,1,0,0
941,section,"rgb(51, 51, 51)","rgb(239, 239, 239)","rgb(51,51,51)","rgb(239,239,239)",10.99,10.99,1,1,0,0
941,section,"rgb(51, 51, 51)","rgb(255, 255, 255)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
941,span,"rgb(255, 255, 255)","rgb(51, 51, 51)","rgb(255,255,255)","rgb(51,51,51)",12.63,12.63,1,1,0,0
942,span,"rgb(15, 17, 17)","rgb(240, 242, 242)","rgb(15,17,17)","rgb(240,242,242)",16.86,16.86,1,1,0,0
942,div,"rgb(15, 17, 17)","rgb(19, 25, 33)","rgb(15,17,17)","rgb(19,25,33)",1.07,1.07,0,0,0,0
942,div,"rgb(15, 17, 17)","rgb(230, 230, 230)","rgb(15,17,17)","rgb(230,230,230)",15.18,15.18,1,1,0,0
942,div,"rgb(15, 17, 17)","rgb(255, 255, 255)","rgb(15,17,17)","rgb(255,255,255)",18.94,18.94,1,1,0,0
942,div,"rgb(15, 17, 17)","rgb(35, 47, 62)","rgb(15,17,17)","rgb(35,47,62)",1.4,1.4,0,0,0,0
942,div,"rgb(15, 17, 17)","rgb(227, 230, 230)","rgb(15,17,17)","rgb(227,230,230)",15.09,15.09,1,1,0,0
942,a,"rgb(33, 98, 161)","rgb(255, 255, 255)","rgb(33,98,161)","rgb(255,255,255)",6.31,6.31,1,1,0,0
942,div,"rgb(255, 255, 255)","rgb(204, 12, 57)","rgb(255,255,255)","rgb(204,12,57)",5.71,5.71,1,1,0,0
942,div,"rgb(204, 12, 57)","rgb(255, 255, 255)","rgb(204,12,57)","rgb(255,255,255)",5.71,5.71,1,1,0,0
942,div,"rgb(255, 255, 255)","rgb(55, 71, 90)","rgb(255,255,255)","rgb(55,71,90)",9.5,9.5,1,1,0,0
942,div,"rgb(221, 221, 221)","rgb(19, 26, 34)","rgb(221,221,221)","rgb(19,26,34)",12.9,12.9,1,1,0,0
943,div,"rgb(34, 34, 34)","rgb(255, 255, 255)","rgb(34,34,34)","rgb(255,255,255)",15.91,15.91,1,1,0,0
943,div,"rgb(34, 34, 34)","rgba(255, 255, 255, 0.65)","rgb(34,34,34)","rgb(255,255,255)",15.91,15.91,1,1,0,0
945,div,"rgb(82, 82, 82)","rgb(10, 77, 127)","rgb(82,82,82)","rgb(10,77,127)",1.13,1.13,0,0,0,0
945,div,"rgb(82, 82, 82)","rgb(255, 255, 255)","rgb(82,82,82)","rgb(255,255,255)",7.81,7.81,1,1,0,0
945,a,"rgb(255, 255, 255)","rgb(78, 149, 204)","rgb(255,255,255)","rgb(78,149,204)",3.23,3.23,0,0,0,0
945,div,"rgb(82, 82, 82)","rgba(0, 14, 39, 0.65)","rgb(82,82,82)","rgb(89,98,115)",2.46,1.28,0,0,0,0
945,div,"rgb(255, 255, 255)","rgba(0, 21, 48, 0.25)","rgb(255,255,255)","rgb(191,197,203)",18.26,1.75,1,0,1,0
945,a,"rgb(255, 255, 255)","rgb(38, 192, 110)","rgb(255,255,255)","rgb(38,192,110)",2.37,2.37,0,0,0,0
945,section,"rgb(82, 82, 82)","rgb(247, 247, 247)","rgb(82,82,82)","rgb(247,247,247)",7.29,7.29,1,1,0,0
945,a,"rgb(82, 82, 82)","rgba(255, 255, 255, 0.95)","rgb(82,82,82)","rgb(255,255,255)",7.81,7.81,1,1,0,0
945,div,"rgb(78, 149, 204)","rgb(255, 255, 255)","rgb(78,149,204)","rgb(255,255,255)",3.23,3.23,0,0,0,0
945,div,"rgb(82, 82, 82)","rgb(0, 37, 65)","rgb(82,82,82)","rgb(0,37,65)",2,2,0,0,0,0
945,section,"rgb(82, 82, 82)","rgb(252, 249, 240)","rgb(82,82,82)","rgb(252,249,240)",7.42,7.42,1,1,0,0
945,a,"rgb(255, 255, 255)","rgb(17, 17, 17)","rgb(255,255,255)","rgb(17,17,17)",18.88,18.88,1,1,0,0
945,a,"rgb(8, 35, 54)","rgba(255, 255, 255, 0.75)","rgb(8,35,54)","rgb(255,255,255)",16.1,16.1,1,1,0,0
945,div,"rgb(82, 82, 82)","rgb(3, 53, 90)","rgb(82,82,82)","rgb(3,53,90)",1.62,1.62,0,0,0,0
946,button,"rgb(23, 23, 23)","rgb(255, 255, 255)","rgb(23,23,23)","rgb(255,255,255)",17.93,17.93,1,1,0,0
946,a,"rgb(255, 255, 255)","rgb(23, 23, 23)","rgb(255,255,255)","rgb(23,23,23)",17.93,17.93,1,1,0,0
946,div,"rgb(23, 23, 23)","rgb(250, 250, 250)","rgb(23,23,23)","rgb(250,250,250)",17.18,17.18,1,1,0,0
946,span,"rgb(0, 104, 214)","rgb(235, 245, 255)","rgb(0,104,214)","rgb(235,245,255)",4.82,4.82,1,1,0,0
946,li,"rgb(77, 77, 77)","rgb(255, 255, 255)","rgb(77,77,77)","rgb(255,255,255)",8.45,8.45,1,1,0,0
946,span,"rgb(0, 104, 214)","rgb(204, 230, 255)","rgb(0,104,214)","rgb(204,230,255)",4.13,4.13,0,0,0,0
946,div,"rgb(23, 23, 23)","rgb(242, 242, 242)","rgb(23,23,23)","rgb(242,242,242)",16.01,16.01,1,1,0,0
946,p,"rgb(77, 77, 77)","rgb(250, 250, 250)","rgb(77,77,77)","rgb(250,250,250)",8.1,8.1,1,1,0,0
948,div,"rgb(0, 0, 0)","rgb(247, 247, 247)","rgb(0,0,0)","rgb(247,247,247)",19.6,19.6,1,1,0,0
948,button,"rgb(29, 75, 0)","rgb(181, 233, 65)","rgb(29,75,0)","rgb(181,233,65)",7.14,7.14,1,1,0,0
948,span,"rgb(255, 255, 255)","rgb(90, 51, 174)","rgb(255,255,255)","rgb(90,51,174)",8.34,8.34,1,1,0,0
948,a,"rgb(50, 105, 22)","rgb(255, 255, 255)","rgb(50,105,22)","rgb(255,255,255)",6.63,6.63,1,1,0,0
948,div,"rgb(12, 12, 11)","rgb(255, 255, 255)","rgb(12,12,11)","rgb(255,255,255)",19.57,19.57,1,1,0,0
948,div,"rgb(12, 12, 11)","rgb(181, 233, 65)","rgb(12,12,11)","rgb(181,233,65)",13.7,13.7,1,1,0,0
948,div,"rgb(119, 117, 111)","rgb(255, 255, 255)","rgb(119,117,111)","rgb(255,255,255)",4.61,4.61,1,1,0,0
948,button,"rgb(255, 255, 255)","rgb(50, 105, 22)","rgb(255,255,255)","rgb(50,105,22)",6.63,6.63,1,1,0,0
948,div,"rgb(12, 12, 11)","rgb(244, 242, 239)","rgb(12,12,11)","rgb(244,242,239)",17.51,17.51,1,1,0,0
948,span,"rgb(51, 50, 46)","rgb(244, 242, 239)","rgb(51,50,46)","rgb(244,242,239)",11.48,11.48,1,1,0,0
948,section,"rgb(51, 50, 46)","rgb(255, 255, 255)","rgb(51,50,46)","rgb(255,255,255)",12.83,12.83,1,1,0,0
948,span,"rgb(12, 12, 11)","rgb(255, 167, 63)","rgb(12,12,11)","rgb(255,167,63)",10.11,10.11,1,1,0,0
948,span,"rgb(29, 75, 0)","rgb(233, 248, 198)","rgb(29,75,0)","rgb(233,248,198)",9.09,9.09,1,1,0,0
948,span,"rgb(50, 105, 22)","rgb(233, 248, 198)","rgb(50,105,22)","rgb(233,248,198)",5.91,5.91,1,1,0,0
950,div,"rgb(0, 0, 0)","rgb(229, 229, 229)","rgb(0,0,0)","rgb(229,229,229)",16.67,16.67,1,1,0,0
950,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
950,button,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
950,div,"rgb(0, 0, 0)","rgb(0, 0, 0)","rgb(0,0,0)","rgb(0,0,0)",1,1,0,0,0,0
950,div,"rgb(255, 255, 255)","rgba(115, 133, 159, 0.5)","rgb(255,255,255)","rgb(185,194,207)",3.76,1.8,0,0,0,0
950,div,"rgb(255, 255, 255)","rgb(224, 144, 38)","rgb(255,255,255)","rgb(224,144,38)",2.57,2.57,0,0,0,0
950,div,"rgb(0, 0, 0)","rgba(255, 255, 255, 0.8)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
950,div,"rgb(255, 255, 255)","rgb(195, 24, 51)","rgb(255,255,255)","rgb(195,24,51)",6,6,1,1,0,0
950,div,"rgb(0, 0, 0)","rgb(195, 24, 51)","rgb(0,0,0)","rgb(195,24,51)",3.5,3.5,0,0,0,0
950,div,"rgb(0, 0, 0)","rgb(238, 238, 238)","rgb(0,0,0)","rgb(238,238,238)",18.1,18.1,1,1,0,0
950,div,"rgb(0, 0, 0)","rgb(240, 240, 240)","rgb(0,0,0)","rgb(240,240,240)",18.43,18.43,1,1,0,0
950,button,"rgb(35, 25, 110)","rgb(255, 255, 255)","rgb(35,25,110)","rgb(255,255,255)",14.63,14.63,1,1,0,0
951,button,"rgb(32, 32, 35)","rgb(255, 255, 255)","rgb(32,32,35)","rgb(255,255,255)",16.25,16.25,1,1,0,0
951,button,"rgb(255, 255, 255)","rgb(32, 32, 35)","rgb(255,255,255)","rgb(32,32,35)",16.25,16.25,1,1,0,0
951,a,"rgb(31, 31, 31)","rgb(29, 240, 187)","rgb(31,31,31)","rgb(29,240,187)",11.17,11.17,1,1,0,0
951,div,"rgba(255, 255, 255, 0.75)","rgb(31, 31, 31)","rgb(199,199,199)","rgb(31,31,31)",16.48,9.75,1,1,0,0
951,button,"rgb(255, 255, 255)","rgb(31, 31, 31)","rgb(255,255,255)","rgb(31,31,31)",16.48,16.48,1,1,0,0
951,div,"rgba(250, 250, 250, 0.75)","rgb(255, 255, 255)","rgb(251,251,251)","rgb(255,255,255)",1.04,1.03,0,0,0,0
951,a,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
951,a,"rgb(255, 255, 255)","rgba(10, 162, 136, 0.2)","rgb(255,255,255)","rgb(206,236,231)",3.21,1.25,0,0,0,0
951,div,"rgba(31, 31, 31, 0.75)","rgb(255, 255, 255)","rgb(87,87,87)","rgb(255,255,255)",16.48,7.23,1,1,0,0
951,button,"rgb(51, 51, 51)","rgb(29, 240, 187)","rgb(51,51,51)","rgb(29,240,187)",8.56,8.56,1,1,0,0
951,a,"rgb(5, 84, 70)","rgb(210, 255, 242)","rgb(5,84,70)","rgb(210,255,242)",8.18,8.18,1,1,0,0
951,a,"rgb(0, 0, 0)","rgb(29, 240, 187)","rgb(0,0,0)","rgb(29,240,187)",14.23,14.23,1,1,0,0
951,div,"rgba(31, 31, 31, 0.75)","rgb(247, 247, 247)","rgb(85,85,85)","rgb(247,247,247)",15.39,6.96,1,1,0,0
951,a,"rgb(255, 255, 255)","rgb(0, 0, 0)","rgb(255,255,255)","rgb(0,0,0)",21,21,1,1,0,0
951,div,"rgba(255, 255, 255, 0.75)","rgb(34, 38, 43)","rgb(200,201,202)","rgb(34,38,43)",15.22,9.15,1,1,0,0
951,div,"rgb(247, 250, 252)","rgb(34, 38, 43)","rgb(247,250,252)","rgb(34,38,43)",14.52,14.52,1,1,0,0
951,div,"rgba(31, 31, 31, 0.75)","rgba(10, 162, 136, 0.1)","rgb(81,85,84)","rgb(231,246,243)",5.13,6.8,1,1,0,0
951,div,"rgba(31, 31, 31, 0.75)","rgb(245, 245, 245)","rgb(85,85,85)","rgb(245,245,245)",15.12,6.89,1,1,0,0
952,button,"rgb(9, 78, 127)","rgb(255, 255, 255)","rgb(9,78,127)","rgb(255,255,255)",8.72,8.72,1,1,0,0
952,div,"rgb(0, 0, 0)","rgb(255, 255, 255)","rgb(0,0,0)","rgb(255,255,255)",21,21,1,1,0,0
952,li,"rgb(9, 80, 117)","rgb(247, 247, 247)","rgb(9,80,117)","rgb(247,247,247)",8.11,8.11,1,1,0,0
952,div,"rgb(255, 255, 255)","rgb(214, 45, 45)","rgb(255,255,255)","rgb(214,45,45)",4.92,4.92,1,1,0,0
952,div,"rgb(184, 184, 184)","rgb(239, 239, 239)","rgb(184,184,184)","rgb(239,239,239)",1.73,1.73,0,0,0,0
952,div,"rgb(0, 0, 0)","rgb(229, 229, 229)","rgb(0,0,0)","rgb(229,229,229)",16.67,16.67,1,1,0,0
952,div,"rgb(255, 255, 255)","rgba(42, 42, 42, 0.7)","rgb(255,255,255)","rgb(106,106,106)",14.35,5.42,1,1,0,0
952,section,"rgb(0, 0, 0)","rgb(255, 248, 220)","rgb(0,0,0)","rgb(255,248,220)",19.71,19.71,1,1,0,0
952,section,"rgb(0, 0, 0)","rgb(242, 248, 248)","rgb(0,0,0)","rgb(242,248,248)",19.56,19.56,1,1,0,0
952,a,"rgb(0, 0, 0)","rgb(253, 159, 2)","rgb(0,0,0)","rgb(253,159,2)",10.14,10.14,1,1,0,0
952,a,"rgb(0, 0, 0)","rgb(250, 209, 14)","rgb(0,0,0)","rgb(250,209,14)",14.19,14.19,1,1,0,0
952,a,"rgb(0, 0, 0)","rgb(140, 200, 86)","rgb(0,0,0)","rgb(140,200,86)",10.51,10.51,1,1,0,0
952,a,"rgb(0, 0, 0)","rgb(182, 172, 249)","rgb(0,0,0)","rgb(182,172,249)",10.26,10.26,1,1,0,0
952,a,"rgb(0, 0, 0)","rgb(80, 130, 81)","rgb(0,0,0)","rgb(80,130,81)",4.65,4.65,1,1,0,0
952,section,"rgb(255, 255, 255)","rgb(42, 42, 42)","rgb(255,255,255)","rgb(42,42,42)",14.35,14.35,1,1,0,0
952,section,"rgb(0, 0, 0)","rgb(240, 248, 255)","rgb(0,0,0)","rgb(240,248,255)",19.58,19.58,1,1,0,0
952,section,"rgb(0, 0, 0)","rgb(247, 247, 247)","rgb(0,0,0)","rgb(247,247,247)",19.6,19.6,1,1,0,0
952,div,"rgb(42, 42, 42)","rgb(242, 242, 242)","rgb(42,42,42)","rgb(242,242,242)",12.82,12.82,1,1,0,0
952,a,"rgb(9, 80, 117)","rgb(245, 245, 245)","rgb(9,80,117)","rgb(245,245,245)",7.97,7.97,1,1,0,0
952,div,"rgb(69, 79, 95)","rgb(255, 255, 255)","rgb(69,79,95)","rgb(255,255,255)",8.28,8.28,1,1,0,0
952,button,"rgb(255, 255, 255)","rgb(10, 82, 120)","rgb(255,255,255)","rgb(10,82,120)",8.43,8.43,1,1,0,0
952,button,"rgb(10, 82, 120)","rgb(255, 255, 255)","rgb(10,82,120)","rgb(255,255,255)",8.43,8.43,1,1,0,0
953,div,"rgb(20, 30, 35)","rgb(216, 216, 216)","rgb(20,30,35)","rgb(216,216,216)",11.88,11.88,1,1,0,0
953,button,"rgb(255, 255, 255)","rgb(32, 109, 197)","rgb(255,255,255)","rgb(32,109,197)",5.18,5.18,1,1,0,0
953,section,"rgb(51, 51, 51)","rgba(0, 0, 0, 0.2)","rgb(51,51,51)","rgb(204,204,204)",1.66,7.87,0,1,0,1
953,section,"rgb(51, 51, 51)","rgb(51, 51, 51)","rgb(51,51,51)","rgb(51,51,51)",1,1,0,0,0,0
953,div,"rgb(51, 51, 51)","rgb(255, 255, 255)","rgb(51,51,51)","rgb(255,255,255)",12.63,12.63,1,1,0,0
953,a,"rgb(255, 255, 255)","rgb(220, 68, 5)","rgb(255,255,255)","rgb(220,68,5)",4.31,4.31,0,0,0,0
953,a,"rgb(69, 174, 214)","rgba(0, 0, 0, 0.2)","rgb(69,174,214)","rgb(204,204,204)",8.28,1.58,1,0,1,0
953,section,"rgb(51, 51, 51)","rgb(247, 247, 247)","rgb(51,51,51)","rgb(247,247,247)",11.79,11.79,1,1,0,0
